"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"India","IND","Net barter terms of trade index (2015 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","68.735446644","62.8117533305","69.3743338152","72.7311564141","90.2995083434","77.7060851774","80.3627034707","95.9432276137","93.6031488917","90.7770538235","82.3342591609","89.8028610464","94.3307363923","108.5418332299","113.9325827913","103.6186858228","95.0206965804","108.9840546587","112.8123665517","100.9402706866","95.9432276137","93.8531780462","85.0353445784","92.2984402248","87.9574391064","85.9","83.9","79.9","79.9","93","91.5","88.1","88.1","90.5","91.8","100","105.1","100.4","95.6","97.9","103.1","91","81.4","87.5","",
"India","IND","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","19.5590465656542","26.5878126195624","26.2709920958047","22.7286810396042","25.3530888225782","29.3912836585999","29.2855475770527","27.8028175954058","31.6321043205229","27.2575561183634","27.5648055707875","30.8617838238763","31.4274569415409","28.5411091191585","29.4697902049383","30.0780713034316","30.555053623846","26.2502275481847","23.0735600657187","27.4733536938581","27.8680055488076","27.7542708852179","28.2789434129568","33.5223216600706","43.6586557241061","28.3708387229164","28.1170408518445","30.9827800627021","39.8093552164452","40.510424911106","35.1764240735047","36.8971694718316","34.1830456963475","48.2492962870843","51.3533487388246","57.8167114128839","49.511587750271","56.0301577776844","57.9410784948128","54.7809122412646","57.7808244339674","61.3569272813628","61.0358569006147","61.8427982039527","60.5409331151321","66.0857012970636","61.703690258841","55.8531026749459","60.4267903104833","60.6459995684512",
"India","IND","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","1.11551293267937E-14","0.0628110354157492","0.086655112651635","0.0135851107186524","1.00138006258794E-14","0","0","0.0622277535780958","0","0","0.00109536223629154","0","0","0.00794311349327771","0.00819133076360701","0.00325327270196734","0.00234859564655771","0.0106027405559875","0.00453447738685382","0.0276129653492799","0.477091120537806","1.23250957522567","0.632571569322979","0.24023130235169","0.00208990636435607","0.111804949318203","0.106531979806535","0.211550737424766","0.178406237279304","0.0510872136182487","0.100034340946315","0.0240500521810103","0.0564988873761655","0.206654253086407","0.0643391950488911","0.0326797491360089","0.102764106259631","0.0491346000094348","0.0207877117302682","0.00752571285224517","0.0297357967694799","0.00620187313520623","0.0081612707586974","0.00520968688594349","0.00491546300851009","0.00827035618483923","0.339477132571207","0.207200124060044","1.28851934059722","0.716215996867878","1.43037590264327","1.31128866107097","2.46528379498687","3.20226977089851","2.91028778901625","1.75809478677642","1.4584058212173","1.35535207556985","1.46103373429901","1.18608568876207","0.643260797777165","0.0173650066596097","0.0307431211167961","0.0268951262622899","",
"India","IND","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","0.247976418846208","0.222254433009615","0.0962834585018294","0.0498120726350586","0.319207022554496","0.307580233922862","0.395533764575007","0.950010371292263","0.457936197857513","1.18163168326012","0.893267903695752","0.518588084385093","0.385103252321275","2.9016538943704","1.85943208333626","1.21708546528125","0.928762823866002","3.01572234956731","1.82666301958163","1.25214177487645","2.17660258541632","2.55852596056996","2.24208974730549","1.90373740380118","3.75667635391677","2.96966140161311","2.16910287232094","2.7616411634439","2.46797267716554","2.37621829353068","2.10420266324545","2.09102239689539","1.62012889797012","1.1178680061258","2.88525281344097","1.40840011920019","1.04921807241317","1.07575366778761","1.41279228265111","1.65994230286813","1.76992929738852","2.3451895199694","2.02267658695438","1.76931037700507","1.8841818138712","1.80833189373784","1.6534758405396","1.49656065118608","1.28029716637815","2.04954563828484","1.89955153463151","1.84075426476055","2.66287246724301","3.17926975076767","3.64672591434934","3.2819694977219","3.278772945899","3.61335449092074","3.3002268110644","2.99737129743632","3.57349219006028","3.88078477591804","3.49045047263344","3.0661459574131","",
"India","IND","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","85.4536096944743","88.4379378653911","85.2686308492201","87.9771770139927","88.2943424755344","87.3689748674572","85.7154628981089","88.0979049989629","85.4178213503666","79.7071129707113","78.7559971082437","80.0636782188423","78.4509614896748","77.8649601635591","70.7801189381227","79.6556591582338","76.8661193727115","68.437829231924","71.2815457009497","73.2104674379416","68.6742898146845","69.7375554144132","77.1752077944379","76.6989242739909","76.461732236585","78.0405581687677","83.1254414062221","81.8280183838795","82.3982979522604","85.1752011511767","82.8323584225245","81.1176483584751","79.0257147060256","81.8757684589418","79.6590271897272","80.982003812206","79.3596516827786","79.6302161861135","76.6468470683684","71.0725186052345","74.3887767179873","74.0339834659353","72.2503789247436","73.1595288074521","73.1004988928907","72.4202735271904","64.6166058690813","63.3324028701894","62.4677478645547","61.5462092026205","61.7244035101486","61.1459305967053","59.7145449584505","58.6217452889628","55.4697988650805","54.6411903202234","53.9143491662793","53.4137397959676","54.4131725425282","57.0741157377476","56.7127100374247","57.8315974583148","58.9314972785203","61.444210697132","",
"India","IND","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","58.3857967632395","60.0829797127787","61.0539985694982","57.6073148232277","46.7707249103479","47.5164729583719","54.3020660481899","49.8729328755922","49.4232648613441","56.9868367716569","60.8089975712092","53.7207885759193","43.3712462536411","55.6408992633934","38.3684924890832","43.1927610870613","48.4519414716474","47.3170484261943","38.6933495626463","39.3271203558776","","49.0726562192754","48.9264095715423","54.3920296187343","66.7849681185663","53.3325124161907","56.8515042256977","58.9652250284771","51.1367203419896","49.8514267208455","49.1891751631788","52.8354535573049","50.1954020698315","52.7828056781489","48.779354977591","50.0181483837712","47.3442644689527","45.8501788345586","42.4338222407427","43.6293306068664","48.0165482047974","48.9161311757739","47.6070775524237","47.7069446062425","46.3751428184051","46.3891825611433","44.0881219769191","47.7427431456915","44.9785346616724","41.4210558503861","38.526466781573","38.8433477663895","40.5309727659451","47.9223654890216","52.1511047329015","50.149572697062","48.5537074162929","50.1619402889172","52.8216085887867","47.945167920397","44.645900085283","47.9020525287235","46.4544098481671",
"India","IND","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","17.0800125693956","15.1979120707817","16.8630383690966","22.0081319867605","34.1490195409254","32.0856191349502","25.0445436582352","23.3030434476827","20.9241411734079","14.5837681650156","9.5959392901439","20.0724897464491","19.6876302812429","31.845541118297","27.4807902684274","16.4346900008366","13.8469096715189","8.91882130560846","8.98622238034248","8.54079616454866","","11.6588489306529","10.1799906261651","8.41407280327842","7.04137324208479","8.43977180317303","8.05408745648698","3.50915103633338","3.24038005482108","2.69971091255533","3.7775770995826","3.09337045639327","5.93343478180095","4.24430213390663","4.62897518152086","5.24590888103246","7.98136717055903","6.62512602167223","4.31269475192625","5.26064427722423","5.51730137381547","5.46957002838505","4.30907020333258","3.36678410369853","2.81575976925486","3.15167158693782","2.33606736322529","3.84322021258478","3.5188131716977","3.30798828495291","3.61415055311196","3.58128041095053","4.15851458783714","5.2439586896853","6.08873220309444","5.63841140503153","3.85218741928945","3.97304277623304","5.48565406020561","5.05246462548225","4.68745287929006","4.69913000107828","5.06115292488684",
"India","IND","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.66","","8.37","","","","18.76","16.19","","23.3","15.89","23.16","19.8","19.87","18.76","15.06","8.31","13.04","5.9","5.85","6.59","7.99","4.96","5.03","","7.18","5.92","4.64","3","5.72","4.7","3.52","2.49","","",
"India","IND","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.69","79.69","","79.69","79.69","79.69","79.41","79.41","79.41","79.41","79.41","78.69","78.69","78.69","78.69","77.03","77.03","77.03","","77.03","77.03","76.98","76.98","76.92","76.92","76.92","0","","",
"India","IND","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.85","","56.02","","","","37","28.9","","32.4","33.4","31.79","28.79","25.63","28.57","16.5","13.86","14.66","9.98","10.28","8.88","10.56","10.71","10.59","","9.75","8.91","8.88","9.03","10.21","9.42","9.86","10.06","","",
"India","IND","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1","","42.71","","","","27.23","20.52","","31.41","29.24","28.15","24.88","22.29","25.42","12.66","9.08","10.98","5.47","7.12","4.7","5.92","7.32","7.29","","7","6.26","6.08","6","6.64","6.72","6.79","6.22","","",
"India","IND","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.45","73.45","","73.45","73.45","73.45","72.35","72.35","72.35","72.35","72.35","73.37","73.37","73.37","73.37","73.55","73.55","73.55","","73.52","73.52","73.62","73.62","73.62","73.62","73.62","0","","",
"India","IND","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3686000000","4367000000","4350000000","4385000000","5783000000","8277000000","8738000000","10690000000","12083000000","","","","14107000000","13884000000","17492000000","17686000000","19184000000","21856000000","25790000000","28595000000","15777000000","","","","",
"India","IND","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138000000","144000000","198000000","97000000","137000000","166000000","281000000","504000000","630000000","","","","368000000","645000000","1056000000","459000000","684000000","513000000","575000000","941000000","377000000","","","","",
"India","IND","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2124000","2288000","2374000","2359000","2482000","2649000","2537000","2384000","2726000","3457000","3919000","4447000","5082000","5283000","5168000","5776000","6309000","6578000","6968000","13107000","13284000","14570000","15543000","17423000","17914000","","","","","",
"India","IND","Urban population growth (annual %)","SP.URB.GROW","","2.99716405666335","3.39804466531725","3.36739581416305","3.36858180449454","3.26774963139125","3.15651837285153","3.16390289473599","3.16047006625595","3.12020720714719","3.22690181818181","3.37838183144685","3.8322841129501","3.87093797663338","3.92341343529697","3.97315135010099","3.95697728887838","3.95611907596471","3.89267435108576","3.90813608697267","3.96447198015333","3.72135397966915","3.31136985201087","3.31700925049632","3.32110353202339","3.29691393370645","3.27694337261548","3.24421441477273","3.21274073736886","3.19560825712271","3.16491949005405","3.06792914685436","2.9259399437206","2.89334846382694","2.83538316785635","2.79778719770063","2.78392654688193","2.75016023477924","2.7172755501273","2.6809260825394","2.65589005019685","2.77373549185794","2.97223454778002","2.88899935298781","2.85538829444829","2.77354411416415","2.7001145124616","2.63925287699225","2.56925318763011","2.56713114381987","2.56975419932202","2.52927200382207","2.51220220506384","2.49241988452623","2.44477300473316","2.39911321515385","2.41968056155422","2.41424679769757","2.3689412065142","2.33050520161306","2.28185236741633","2.15090056523008","2.13449924103946","2.2455122213564","2.26446328423312",
"India","IND","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","10","","","","","","","","","","","","","",
"India","IND","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","","","","","","","","","","79.4","","","","","88.8","","","",
"India","IND","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.4168024191013","48.3955323753301","48.3792946473907","48.368537774031","48.359901384889","48.3564497660154","48.3596276614051","48.3601439584885","48.3656734274099","48.3802225772442","48.3781085300861","48.377428933257","48.38053247949","48.3768869066671","48.3681968039633","48.3498462035276","48.3327638599777","48.3148394331025","48.3038181051071","48.2925588358256","48.2780366347604","48.2719789966196","48.2701636208323","48.2698995574395","48.2716327528512","48.2769095284273","48.2854228108099","48.2952422542706","48.304319469728","48.3125665494911","48.3195450504531","48.3240491642076","48.3258634876185","48.3251933029723","48.3209853530199","48.3136352812296","48.3049420078195","48.295866214558","48.2867135290433","48.2782879115501","48.270944755282","48.2655330982932","48.2623119172025","48.26034986514","48.2596956265643","48.2602888257719","48.2626899355312","48.2665680123465","48.2709042039847","48.2762627221094","48.2824591358397","48.289146720856","48.2967192224499","48.3051843756823","48.3138078866449","48.3218315964544","48.3299201412735","48.3385229249662","48.3471809414411","48.3559820255384","48.3697182728258","48.3862189133723","48.3990824754438","48.4111710543389","48.4247730573765",
"India","IND","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.949020385742","","116.493408203125","","110.625679016113","","","","","135.146484375","","","","","156.19059753418","","","","","214.349349975586","","","250.007934570312","","259.263244628906","","","","",
"India","IND","Age dependency ratio (% of working-age population)","SP.POP.DPND","78.1963185263407","79.2466190568615","80.3615159024236","81.5177912967037","82.2853750137233","82.5509385087176","82.623126636811","82.5030296249276","82.3426324478197","82.2116927473581","81.8831795123665","81.5721664288433","81.3068188425448","80.9986462457341","80.6676964293863","80.2142744665989","79.736917591325","79.2201937493938","78.708214458787","78.2074598737802","77.7617081261085","77.4442996803025","77.1464292145873","76.8314430501224","76.5377223359011","76.2649733062572","75.9796715196638","75.6478119789457","75.2337643196994","74.7462897436702","74.2102460090207","73.6394717785432","73.0414337152497","72.42005748992","71.767235521839","71.0333210055779","70.2088855735137","69.3432839707025","68.4423001360828","67.5027186489675","66.5658129376285","65.6393614041737","64.7352214074379","63.8360537864219","62.8827039448926","61.9081709086155","60.9024728456723","59.8780645451957","58.8878284434793","57.9164697840483","56.9435299366504","55.9876762675338","55.060078071414","54.1378376565175","53.2421090234343","52.3977058192572","51.5768937298059","50.7672033452389","50.0307900245271","49.3781313856783","48.725925362152","48.0405766189907","47.4637059570602","47.0132181120622","46.5639973059355",
"India","IND","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.43824781134156","0.46025002908365","0.493352849281385","0.527040010789271","0.549034647134365","0.557158200870281","0.553595269389465","0.540348955430535","0.526823790880287","0.523142977712612","0.529653659205837","0.545490904205799","0.569313668492221","0.594430293140571","0.613254932547325","0.6236021928198","0.62717397741739","0.624164629129546","0.618857760711577","0.615993439036859","0.616546797279894","0.6201703278375","0.626539884700719","0.632937036986056","0.635840461111791","0.634881026388234","0.631101861211584","0.624946633305962","0.618185026628523","0.613225886659682","0.610879010148547","0.611068844346742","0.613898422731437","0.618844300889854","0.625108554238973","0.632262115420997","0.640213009993357","0.648791608678853","0.658114741877776","0.668607837918277","0.680055393348056","0.692056673326904","0.704823977638179","0.717849666807174","0.729924730334659","0.741114976957304","0.751522223201148","0.76117447062427","0.770690708722979","0.780328183419465","0.790285045258244","0.801654274510698","0.815293315218608","0.83004964931784","0.84428919793737","0.85766659429075","0.870195172082826","0.88268820293954","0.897017333740937","0.914977524111526","0.933962457839017","0.943020715675695","0.958526781920169","0.991102017904531","1.04151937769015",
"India","IND","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.29905246661682","3.33852609678285","3.39509788498313","3.45820198645241","3.51254807095617","3.5519870473944","3.57875227872386","3.59440871427849","3.60919073308266","3.63294125177274","3.66092858087571","3.69483317968977","3.73548652092206","3.77739254798137","3.81539736497097","3.847431563455","3.87536062808925","3.8979287618361","3.9177323567688","3.93443029247757","3.94737747847816","3.95909783799409","3.96962039053794","3.97826496366921","3.98469867311846","3.99021478858997","3.99560135818491","4.00186755050278","4.01039265468364","4.02208086426184","4.03787048090769","4.05841411442611","4.08340620224614","4.11248290182939","4.14618925499594","4.18355923613031","4.22377976579751","4.26698407588542","4.31287577856306","4.36123081288453","4.41058746962383","4.46128426322486","4.51627622226394","4.57336676437993","4.62602267494844","4.67467509912271","4.72189908061262","4.7700034284851","4.82207897305879","4.87809420851412","4.94044719106105","5.0124057389161","5.09338826047327","5.18262772655076","5.30715461269221","5.46921307827757","5.64173085340436","5.8247052897296","6.01925951437221","6.22347304109804","6.41685302336898","6.54579069268807","6.69899975408181","6.92184330138637","7.14651714039908",
"India","IND","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.42305280597013","3.46248579663614","3.52251515166322","3.59006667453997","3.64639400319029","3.6848237813729","3.70757160177315","3.71672709894685","3.72378568512301","3.74085637259558","3.76555509141801","3.79883368209865","3.84185297616616","3.88904717831045","3.93405294108898","3.97452515201111","4.01209672793866","4.04546466394311","4.07665270635136","4.10534430078619","4.13085659799728","4.15530755167993","4.17893387290929","4.20119976607023","4.22175231421141","4.24173435279067","4.26181376644057","4.28295371970346","4.3062696693187","4.33219974808621","4.3616306970525","4.39505471815861","4.43168730118942","4.47141477139865","4.51585542294524","4.56422501743421","4.61543443795986","4.66987892821707","4.72735580779152","4.78737967992875","4.84825005085777","4.91055308982755","4.97764822659637","5.04693529771706","5.11027251967679","5.16786027548476","5.22275596855842","5.27754823783443","5.33588277659667","5.39775239536246","5.46609761969499","5.54478984105421","5.63304779837588","5.72692550048673","5.85315226860116","6.01712091779342","6.19188175497591","6.37739603379644","6.57507921401153","6.78299115265878","6.98535020065507","7.12127246756211","7.27755094380342","7.50650567210504","7.73837108280662",
"India","IND","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.30999279750488","2.31547465260297","2.29600856196738","2.26600749031911","2.24570083923388","2.24085518593331","2.24950697670044","2.27174724203823","2.2998038370283","2.32061707879799","2.32759117521536","2.3239971951211","2.30984569916752","2.28966912542286","2.27235157552164","2.26050078210138","2.25371836702561","2.25208552323916","2.25432560237307","2.25532726167856","2.2532775331231","2.24982589949966","2.24470298932069","2.23888246176328","2.23442916090669","2.2321039904289","2.23170110898387","2.23362128424551","2.23664983075345","2.23834207208953","2.23828746952025","2.23680511490492","2.23351428555364","2.2293923384119","2.22623192881251","2.22370239875635","2.22312803675537","2.22648483912176","2.23077597866642","2.23154012455891","2.22803352527152","2.22128866745864","2.21340918458059","2.20917591799254","2.21321849110948","2.22803463150462","2.25259605573592","2.28385524213788","2.322765782439","2.39854542196954","2.51020316362751","2.62915915958689","2.75506077544546","2.88546141290042","2.99341279192027","3.07508609262899","3.14934450540475","3.21665265260908","3.27549444522798","3.32562105416046","3.36814813229768","3.39929629642604","3.4370260818342","3.48906233043154","3.54383172344543",
